id,loan_status,aproval_prob
91239,0,0.118
91240,0,0.0535
91241,0,0.0029
91242,0,0.0312
91243,0,0.1755
91244,0,0.0228
91245,0,0.0642
91246,1,0.9501
91247,0,0.1095
91248,0,0.0312
91249,1,0.8488
91250,1,0.9238
91251,0,0.0413
91252,0,0.0011
91253,0,0.0697
91254,0,0.0266
91255,0,0.0181
91256,0,0.0037
91257,0,0.0082
91258,0,0.0242
91259,0,0.0188
91260,0,0.0238
91261,0,0.0211
91262,0,0.0054
91263,0,0.0396
91264,0,0.0438
91265,0,0.0018
91266,0,0.0184
91267,0,0.1111
91268,0,0.0169
91269,0,0.0276
91270,0,0.0093
91271,1,0.9894
91272,0,0.0113
91273,0,0.1068
91274,0,0.0287
91275,0,0.0323
91276,1,0.6569
91277,0,0.0764
91278,0,0.0011
91279,0,0.0134
91280,1,0.9616
91281,0,0.0233
91282,1,0.9671
91283,1,0.6821
91284,0,0.0273
91285,0,0.0085
91286,1,0.9679
91287,0,0.0117
91288,0,0.0608
91289,0,0.0422
91290,1,0.9764
91291,0,0.0542
91292,0,0.0072
91293,0,0.0059
91294,1,0.9908
91295,0,0.0467
91296,0,0.0309
91297,0,0.0984
91298,0,0.052
91299,0,0.0248
91300,0,0.0239
91301,0,0.0326
91302,0,0.0118
91303,0,0.0124
91304,0,0.0473
91305,0,0.0026
91306,0,0.0049
91307,0,0.0248
91308,0,0.0194
91309,1,0.9035
91310,0,0.0218
91311,0,0.0155
91312,0,0.0209
91313,0,0.1057
91314,0,0.0015
91315,0,0.0236
91316,0,0.0216
91317,0,0.0499
91318,0,0.2372
91319,1,0.958
91320,0,0.0162
91321,0,0.0375
91322,1,0.9852
91323,0,0.0087
91324,0,0.0686
91325,0,0.0413
91326,0,0.0462
91327,0,0.0523
91328,0,0.0079
91329,0,0.051
91330,0,0.007
91331,0,0.0123
91332,0,0.0623
91333,0,0.0122
91334,1,0.9066
91335,0,0.0036
91336,0,0.1789
91337,0,0.0471
91338,0,0.0937
91339,0,0.004
91340,0,0.0042
91341,0,0.0148
91342,0,0.0533
91343,0,0.2228
91344,0,0.0144
91345,0,0.0664
91346,0,0.0068
91347,0,0.0543
91348,0,0.0083
91349,1,0.9351
91350,0,0.1992
91351,0,0.0143
91352,0,0.0403
91353,0,0.0071
91354,0,0.0102
91355,0,0.0217
91356,0,0.017
91357,1,0.9611
91358,0,0.0224
91359,0,0.109
91360,0,0.0054
91361,0,0.0373
91362,0,0.0793
91363,0,0.0746
91364,0,0.0084
91365,0,0.0014
91366,0,0.0165
91367,0,0.0113
91368,0,0.0152
91369,0,0.0576
91370,0,0.0089
91371,0,0.0086
91372,0,0.0013
91373,0,0.0434
91374,0,0.0055
91375,0,0.0107
91376,0,0.0461
91377,1,0.98
91378,0,0.0166
91379,0,0.0032
91380,0,0.0057
91381,0,0.0192
91382,0,0.0695
91383,0,0.0068
91384,0,0.0292
91385,0,0.0021
91386,0,0.0292
91387,0,0.0204
91388,0,0.0059
91389,0,0.0057
91390,0,0.0194
91391,0,0.0011
91392,0,0.0045
91393,0,0.0139
91394,0,0.0114
91395,0,0.0211
91396,0,0.0976
91397,0,0.0029
91398,0,0.0863
91399,0,0.1447
91400,0,0.0105
91401,0,0.0103
91402,1,0.9233
91403,0,0.1629
91404,0,0.0718
91405,0,0.2999
91406,0,0.0052
91407,0,0.0039
91408,0,0.1965
91409,0,0.0304
91410,0,0.0061
91411,0,0.009
91412,1,0.9237
91413,0,0.1171
91414,0,0.0533
91415,0,0.044
91416,0,0.0223
91417,0,0.0384
91418,0,0.0055
91419,1,0.9588
91420,0,0.0125
91421,0,0.0042
91422,0,0.1006
91423,0,0.0455
91424,0,0.0088
91425,0,0.0688
91426,0,0.0163
91427,0,0.0578
91428,0,0.022
91429,0,0.0243
91430,0,0.0093
91431,1,0.992
91432,0,0.0013
91433,0,0.025
91434,0,0.0132
91435,0,0.0181
91436,0,0.0206
91437,0,0.057
91438,0,0.0239
91439,0,0.0188
91440,1,0.9899
91441,0,0.0013
91442,0,0.012
91443,0,0.0816
91444,0,0.0087
91445,0,0.0522
91446,0,0.081
91447,1,0.9067
91448,0,0.0094
91449,0,0.0282
91450,0,0.0013
91451,0,0.0064
91452,0,0.0215
91453,0,0.4871
91454,1,0.9905
91455,0,0.0085
91456,0,0.0035
91457,0,0.0074
91458,0,0.0514
91459,0,0.0041
91460,1,0.9162
91461,0,0.0407
91462,0,0.1404
91463,0,0.0198
91464,0,0.0126
91465,1,0.9193
91466,0,0.0088
91467,0,0.026
91468,0,0.0253
91469,0,0.0511
91470,0,0.0652
91471,1,0.9615
91472,0,0.0136
91473,0,0.0301
91474,0,0.0579
91475,0,0.0134
91476,0,0.0907
91477,0,0.0106
91478,0,0.0127
91479,0,0.016
91480,0,0.0025
91481,0,0.0051
91482,0,0.003
91483,0,0.0013
91484,0,0.0308
91485,0,0.1458
91486,0,0.0147
91487,0,0.0108
91488,0,0.0052
91489,0,0.1455
91490,1,0.9815
91491,1,0.9742
91492,0,0.0423
91493,0,0.0597
91494,0,0.0896
91495,0,0.0643
91496,0,0.0034
91497,1,0.9629
91498,0,0.0836
91499,0,0.0129
91500,0,0.0227
91501,0,0.0013
91502,0,0.0014
91503,1,0.992
91504,0,0.0094
91505,1,0.9773
91506,1,0.9404
91507,0,0.0612
91508,0,0.0063
91509,1,0.9923
91510,0,0.0136
91511,1,0.9593
91512,0,0.029
91513,0,0.0064
91514,0,0.0035
91515,0,0.0067
91516,0,0.005
91517,0,0.026
91518,1,0.7537
91519,1,0.9326
91520,1,0.808
91521,0,0.0134
91522,0,0.0622
91523,0,0.0074
91524,0,0.0178
91525,0,0.0101
91526,0,0.0199
91527,0,0.0079
91528,0,0.0164
91529,0,0.0162
91530,0,0.0712
91531,0,0.0264
91532,0,0.0092
91533,0,0.0494
91534,1,0.988
91535,0,0.038
91536,0,0.0013
91537,0,0.0329
91538,0,0.0089
91539,0,0.0267
91540,0,0.0048
91541,0,0.0057
91542,0,0.0318
91543,0,0.0134
91544,0,0.0117
91545,0,0.0044
91546,0,0.0615
91547,0,0.0172
91548,0,0.0152
91549,0,0.075
91550,0,0.007
91551,0,0.0199
91552,0,0.0015
91553,0,0.0285
91554,0,0.089
91555,0,0.03
91556,0,0.0473
91557,0,0.0306
91558,0,0.0572
91559,1,0.9738
91560,0,0.0227
91561,0,0.0136
91562,0,0.0148
91563,0,0.0114
91564,0,0.0779
91565,0,0.0151
91566,0,0.0828
91567,0,0.0282
91568,0,0.0284
91569,0,0.1069
91570,0,0.0305
91571,0,0.0051
91572,0,0.016
91573,0,0.0095
91574,0,0.0177
91575,0,0.1189
91576,0,0.0157
91577,0,0.0006
91578,0,0.0223
91579,0,0.0154
91580,0,0.0129
91581,0,0.0117
91582,0,0.0345
91583,0,0.0105
91584,0,0.0266
91585,0,0.0165
91586,0,0.0095
91587,0,0.1567
91588,0,0.2894
91589,0,0.0188
91590,0,0.0122
91591,0,0.1308
91592,0,0.0009
91593,0,0.0237
91594,0,0.0081
91595,0,0.0512
91596,0,0.0043
91597,0,0.0134
91598,1,0.9795
91599,0,0.2866
91600,0,0.0033
91601,0,0.2671
91602,0,0.3365
91603,0,0.0141
91604,0,0.0454
91605,0,0.3107
91606,0,0.1446
91607,0,0.0258
91608,0,0.0035
91609,0,0.1462
91610,0,0.0421
91611,0,0.0475
91612,0,0.0234
91613,0,0.02
91614,0,0.1217
91615,0,0.0822
91616,0,0.0055
91617,0,0.0567
91618,0,0.0257
91619,0,0.0122
91620,0,0.0169
91621,0,0.0317
91622,1,0.953
91623,0,0.0866
91624,0,0.0645
91625,0,0.0135
91626,1,0.9646
91627,0,0.0276
91628,0,0.013
91629,0,0.0465
91630,0,0.0148
91631,0,0.0935
91632,0,0.0154
91633,0,0.0044
91634,0,0.0118
91635,0,0.0118
91636,0,0.072
91637,0,0.0102
91638,1,0.5003
91639,0,0.0011
91640,0,0.0096
91641,1,0.8401
91642,0,0.0204
91643,0,0.1509
91644,0,0.0132
91645,0,0.0718
91646,0,0.0852
91647,0,0.023
91648,0,0.0065
91649,0,0.0505
91650,0,0.3828
91651,0,0.0036
91652,0,0.2983
91653,0,0.0137
91654,0,0.1295
91655,0,0.0069
91656,0,0.1198
91657,0,0.0321
91658,1,0.9664
91659,0,0.0094
91660,0,0.0055
91661,0,0.1939
91662,0,0.0447
91663,0,0.0556
91664,0,0.0122
91665,0,0.0333
91666,0,0.0067
91667,1,0.9644
91668,0,0.0186
91669,0,0.0281
91670,0,0.0581
91671,0,0.0286
91672,0,0.0081
91673,1,0.9529
91674,0,0.0033
91675,0,0.3544
91676,0,0.0046
91677,0,0.1606
91678,1,0.6504
91679,0,0.0148
91680,0,0.0103
91681,0,0.2371
91682,1,0.9703
91683,0,0.0109
91684,0,0.0196
91685,0,0.0261
91686,0,0.0007
91687,0,0.0325
91688,0,0.0044
91689,0,0.0143
91690,0,0.3649
91691,0,0.0727
91692,0,0.0246
91693,1,0.9552
91694,0,0.029
91695,0,0.0164
91696,0,0.0103
91697,0,0.0469
91698,0,0.0033
91699,0,0.3384
91700,0,0.0673
91701,0,0.0522
91702,0,0.4929
91703,0,0.0317
91704,0,0.1257
91705,0,0.013
91706,0,0.1004
91707,0,0.0348
91708,1,0.9714
91709,0,0.062
91710,0,0.0034
91711,0,0.0395
91712,0,0.0368
91713,0,0.0311
91714,0,0.0037
91715,1,0.9655
91716,0,0.124
91717,0,0.006
91718,0,0.0091
91719,0,0.1411
91720,0,0.0449
91721,1,0.9171
91722,0,0.0014
91723,0,0.0451
91724,1,0.9756
91725,0,0.0164
91726,0,0.0086
91727,1,0.9156
91728,0,0.0654
91729,0,0.0015
91730,0,0.0149
91731,0,0.0276
91732,0,0.4029
91733,0,0.2988
91734,0,0.0078
91735,0,0.033
91736,0,0.0286
91737,0,0.0042
91738,0,0.0123
91739,0,0.0678
91740,0,0.0038
91741,1,0.9756
91742,0,0.0318
91743,0,0.0128
91744,0,0.0033
91745,0,0.0031
91746,0,0.0167
91747,0,0.1156
91748,0,0.136
91749,0,0.0299
91750,0,0.0178
91751,0,0.0086
91752,0,0.0771
91753,0,0.0063
91754,0,0.0093
91755,0,0.3305
91756,0,0.0577
91757,0,0.0172
91758,0,0.0514
91759,0,0.0112
91760,0,0.013
91761,0,0.0095
91762,0,0.0394
91763,0,0.0406
91764,0,0.025
91765,0,0.0222
91766,1,0.9593
91767,0,0.0195
91768,0,0.0009
91769,0,0.0226
91770,0,0.0043
91771,0,0.0196
91772,0,0.0882
91773,0,0.0149
91774,0,0.0316
91775,0,0.1376
91776,0,0.0086
91777,0,0.037
91778,0,0.0104
91779,0,0.0621
91780,0,0.001
91781,0,0.067
91782,0,0.0074
91783,0,0.0357
91784,0,0.0064
91785,1,0.9898
91786,1,0.9876
91787,0,0.0267
91788,0,0.1615
91789,0,0.0247
91790,0,0.0066
91791,0,0.0194
91792,0,0.0059
91793,0,0.0573
91794,0,0.005
91795,0,0.0856
91796,0,0.2753
91797,0,0.0162
91798,1,0.9569
91799,0,0.0024
91800,0,0.0066
91801,0,0.0374
91802,0,0.0069
91803,0,0.0716
91804,0,0.0315
91805,0,0.0053
91806,0,0.0189
91807,0,0.0279
91808,0,0.0126
91809,1,0.7816
91810,1,0.8305
91811,0,0.0398
91812,0,0.0044
91813,1,0.9728
91814,0,0.0059
91815,0,0.1879
91816,0,0.0434
91817,1,0.8677
91818,0,0.0479
91819,0,0.0369
91820,1,0.9436
91821,0,0.0537
91822,0,0.0165
91823,0,0.0196
91824,0,0.0242
91825,0,0.0888
91826,0,0.0083
91827,0,0.0132
91828,1,0.9168
91829,1,0.9636
91830,0,0.024
91831,0,0.0315
91832,0,0.0061
91833,0,0.0034
91834,0,0.038
91835,0,0.314
91836,0,0.0046
91837,0,0.0043
91838,0,0.0055
91839,0,0.0599
91840,0,0.0188
91841,0,0.0037
91842,0,0.0252
91843,0,0.0605
91844,1,0.985
91845,0,0.0023
91846,0,0.4122
91847,0,0.0195
91848,0,0.0434
91849,0,0.0047
91850,0,0.0401
91851,0,0.1122
91852,0,0.0219
91853,0,0.005
91854,0,0.0135
91855,0,0.0689
91856,0,0.0111
91857,0,0.0278
91858,0,0.0089
91859,0,0.0765
91860,0,0.0133
91861,0,0.0302
91862,0,0.0683
91863,0,0.0148
91864,0,0.0219
91865,0,0.0451
91866,1,0.9884
91867,0,0.0084
91868,0,0.0127
91869,0,0.0924
91870,0,0.0255
91871,0,0.0117
91872,0,0.0444
91873,0,0.1454
91874,0,0.0134
91875,0,0.0947
91876,0,0.0162
91877,0,0.0013
91878,0,0.0197
91879,0,0.0284
91880,0,0.0093
91881,0,0.0107
91882,0,0.0423
91883,0,0.0726
91884,0,0.001
91885,0,0.0136
91886,0,0.0584
91887,0,0.0094
91888,0,0.0083
91889,1,0.9641
91890,0,0.0721
91891,1,0.8611
91892,0,0.4136
91893,0,0.0084
91894,1,0.9824
91895,0,0.0604
91896,0,0.0125
91897,0,0.0988
91898,0,0.0182
91899,1,0.9149
91900,0,0.0313
91901,0,0.0064
91902,0,0.0437
91903,0,0.031
91904,1,0.9093
91905,1,0.9824
91906,0,0.1906
91907,0,0.0832
91908,0,0.0112
91909,0,0.0165
91910,0,0.0261
91911,0,0.0547
91912,0,0.007
91913,1,0.9145
91914,0,0.0954
91915,0,0.1039
91916,0,0.0434
91917,0,0.0449
91918,0,0.0449
91919,0,0.0019
91920,0,0.027
91921,0,0.005
91922,0,0.0218
91923,0,0.098
91924,0,0.0025
91925,1,0.9089
91926,0,0.0227
91927,0,0.0024
91928,0,0.0334
91929,0,0.0113
91930,0,0.0197
91931,0,0.0171
91932,0,0.0048
91933,0,0.0217
91934,0,0.012
91935,0,0.0048
91936,0,0.1895
91937,0,0.004
91938,0,0.0427
91939,0,0.0047
91940,0,0.0108
91941,0,0.0367
91942,0,0.056
91943,0,0.003
91944,0,0.0206
91945,0,0.0792
91946,0,0.009
91947,0,0.1279
91948,0,0.057
91949,0,0.3073
91950,0,0.0377
91951,0,0.003
91952,0,0.064
91953,0,0.0309
91954,0,0.0203
91955,0,0.0035
91956,0,0.3203
91957,0,0.1587
91958,0,0.0899
91959,0,0.0038
91960,0,0.0018
91961,0,0.0378
91962,1,0.935
91963,0,0.0056
91964,0,0.014
91965,0,0.1122
91966,0,0.016
91967,0,0.0095
91968,0,0.0603
91969,0,0.0598
91970,0,0.0441
91971,0,0.004
91972,1,0.975
91973,0,0.0085
91974,0,0.0015
91975,1,0.9683
91976,0,0.0019
91977,0,0.0575
91978,0,0.0214
91979,0,0.057
91980,0,0.0116
91981,0,0.0536
91982,0,0.045
91983,0,0.0014
91984,0,0.0255
91985,0,0.0176
91986,0,0.0109
91987,0,0.0077
91988,0,0.002
91989,0,0.0147
91990,0,0.0095
91991,0,0.0227
91992,1,0.8632
91993,0,0.0726
91994,0,0.0106
91995,0,0.037
91996,0,0.0089
91997,0,0.0299
91998,0,0.0221
91999,0,0.009
92000,0,0.0108
92001,0,0.0217
92002,0,0.0434
92003,0,0.0809
92004,0,0.283
92005,0,0.2597
92006,0,0.0313
92007,0,0.2082
92008,1,0.9876
92009,0,0.0159
92010,1,0.9668
92011,0,0.0437
92012,1,0.9591
92013,0,0.0501
92014,0,0.0092
92015,0,0.0083
92016,0,0.1908
92017,0,0.1145
92018,0,0.0582
92019,0,0.0609
92020,0,0.0071
92021,0,0.0016
92022,0,0.0196
92023,0,0.082
92024,0,0.0239
92025,0,0.0258
92026,1,0.8692
92027,0,0.024
92028,0,0.0165
92029,0,0.0037
92030,0,0.0982
92031,0,0.0084
92032,0,0.0243
92033,0,0.0912
92034,0,0.0134
92035,0,0.0285
92036,1,0.9323
92037,0,0.0137
92038,0,0.0266
92039,0,0.0412
92040,0,0.0098
92041,0,0.0132
92042,0,0.4913
92043,0,0.0323
92044,0,0.3769
92045,0,0.0594
92046,0,0.0215
92047,0,0.0119
92048,0,0.0066
92049,0,0.0447
92050,0,0.0075
92051,0,0.006
92052,0,0.0231
92053,0,0.009
92054,0,0.1996
92055,0,0.042
92056,0,0.0095
92057,0,0.0552
92058,0,0.0196
92059,0,0.0637
92060,0,0.0054
92061,1,0.9845
92062,0,0.0081
92063,0,0.046
92064,0,0.0021
92065,0,0.0154
92066,0,0.0109
92067,0,0.0317
92068,0,0.0007
92069,0,0.0173
92070,0,0.0987
92071,0,0.153
92072,0,0.0271
92073,0,0.0155
92074,0,0.0893
92075,0,0.0085
92076,0,0.0174
92077,0,0.0101
92078,1,0.7219
92079,0,0.0278
92080,0,0.0169
92081,0,0.0692
92082,0,0.0746
92083,0,0.0072
92084,0,0.0094
92085,1,0.8097
92086,1,0.8429
92087,0,0.0404
92088,0,0.0154
92089,0,0.4871
92090,0,0.0043
92091,0,0.1001
92092,0,0.0085
92093,0,0.0137
92094,0,0.0742
92095,1,0.9253
92096,0,0.2206
92097,0,0.0013
92098,0,0.3399
92099,0,0.0532
92100,0,0.1237
92101,0,0.0183
92102,0,0.0097
92103,1,0.8464
92104,0,0.0101
92105,1,0.8064
92106,0,0.0058
92107,0,0.0598
92108,0,0.0504
92109,0,0.0071
92110,0,0.0161
92111,0,0.0126
92112,0,0.0031
92113,0,0.0059
92114,0,0.0317
92115,0,0.1262
92116,0,0.0014
92117,1,0.915
92118,0,0.1577
92119,0,0.0072
92120,0,0.0027
92121,0,0.0821
92122,0,0.0076
92123,1,0.9794
92124,1,0.9921
92125,0,0.0287
92126,0,0.2012
92127,0,0.0258
92128,0,0.0162
92129,0,0.0065
92130,0,0.051
92131,0,0.0067
92132,0,0.0382
92133,0,0.0022
92134,0,0.0635
92135,0,0.0471
92136,0,0.0326
92137,0,0.0744
92138,0,0.1498
92139,0,0.1953
92140,0,0.0039
92141,0,0.0676
92142,0,0.0784
92143,0,0.0081
92144,0,0.1883
92145,0,0.2404
92146,1,0.9124
92147,0,0.0486
92148,0,0.0412
92149,1,0.9595
92150,0,0.0679
92151,0,0.0944
92152,0,0.0069
92153,0,0.0138
92154,0,0.2175
92155,0,0.0127
92156,0,0.0122
92157,0,0.004
92158,1,0.5171
92159,0,0.0337
92160,0,0.002
92161,0,0.0156
92162,0,0.0138
92163,0,0.0562
92164,0,0.1198
92165,0,0.0697
92166,0,0.0117
92167,0,0.0171
92168,0,0.0434
92169,0,0.0221
92170,0,0.1023
92171,0,0.0468
92172,0,0.0376
92173,0,0.054
92174,0,0.0111
92175,0,0.011
92176,0,0.0412
92177,0,0.1381
92178,0,0.006
92179,0,0.0513
92180,0,0.0209
92181,0,0.0015
92182,0,0.0087
92183,0,0.0044
92184,1,0.9087
92185,0,0.0494
92186,0,0.1128
92187,0,0.0028
92188,0,0.0406
92189,0,0.0378
92190,0,0.0104
92191,0,0.0087
92192,0,0.008
92193,0,0.0506
92194,0,0.0508
92195,0,0.0665
92196,1,0.9503
92197,0,0.0198
92198,0,0.0141
92199,0,0.0014
92200,0,0.056
92201,0,0.0276
92202,0,0.0078
92203,0,0.0155
92204,1,0.8621
92205,0,0.0152
92206,0,0.0036
92207,0,0.0014
92208,0,0.0024
92209,0,0.014
92210,0,0.0162
92211,0,0.0547
92212,0,0.0084
92213,0,0.0177
92214,0,0.0133
92215,0,0.0147
92216,0,0.0113
92217,0,0.0319
92218,0,0.0778
92219,0,0.143
92220,0,0.0047
92221,0,0.0466
92222,0,0.0035
92223,0,0.0388
92224,0,0.0082
92225,1,0.9565
92226,0,0.0389
92227,1,0.682
92228,0,0.0217
92229,0,0.025
92230,0,0.0398
92231,0,0.0095
92232,0,0.0351
92233,0,0.2626
92234,0,0.281
92235,0,0.0374
92236,1,0.9254
92237,0,0.027
92238,0,0.0142
92239,0,0.0075
92240,0,0.0305
92241,1,0.9656
92242,0,0.0637
92243,0,0.0269
92244,0,0.0521
92245,0,0.0459
92246,0,0.0361
92247,0,0.07
92248,0,0.0063
92249,0,0.0007
92250,0,0.0172
92251,0,0.0079
92252,0,0.0162
92253,0,0.0402
92254,0,0.0138
92255,1,0.913
92256,0,0.0084
92257,0,0.0079
92258,0,0.0174
92259,0,0.0163
92260,0,0.0628
92261,0,0.0112
92262,0,0.01
92263,0,0.0376
92264,1,0.9783
92265,0,0.1843
92266,0,0.0604
92267,0,0.0029
92268,1,0.9509
92269,1,0.9751
92270,1,0.9647
92271,0,0.0054
92272,0,0.0015
92273,0,0.0133
92274,0,0.0083
92275,0,0.027
92276,0,0.256
92277,0,0.0012
92278,1,0.9435
92279,0,0.0111
92280,0,0.0058
92281,0,0.0429
92282,0,0.0089
92283,0,0.0027
92284,0,0.0535
92285,0,0.0038
92286,0,0.0013
92287,0,0.03
92288,0,0.0677
92289,0,0.0403
92290,0,0.0768
92291,1,0.9208
92292,0,0.0266
92293,0,0.0387
92294,0,0.005
92295,0,0.1028
92296,0,0.0229
92297,0,0.005
92298,0,0.0035
92299,0,0.2552
92300,0,0.2113
92301,0,0.0174
92302,0,0.09
92303,0,0.033
92304,0,0.0047
92305,0,0.0009
92306,0,0.0245
92307,0,0.0129
92308,0,0.0484
92309,0,0.0086
92310,0,0.0601
92311,0,0.0029
92312,0,0.0037
92313,0,0.0231
92314,0,0.009
92315,0,0.0028
92316,0,0.0139
92317,0,0.0378
92318,0,0.0095
92319,0,0.0587
92320,0,0.015
92321,0,0.0685
92322,0,0.0548
92323,0,0.114
92324,0,0.0232
92325,0,0.0403
92326,0,0.066
92327,0,0.0156
92328,0,0.0069
92329,0,0.0313
92330,0,0.013
92331,0,0.0118
92332,0,0.0154
92333,0,0.0026
92334,0,0.0599
92335,0,0.0141
92336,0,0.0225
92337,0,0.0239
92338,0,0.0075
92339,0,0.0019
92340,0,0.019
92341,0,0.0039
92342,0,0.0858
92343,0,0.0489
92344,0,0.005
92345,0,0.0209
92346,0,0.0015
92347,0,0.0217
92348,0,0.0815
92349,0,0.0031
92350,0,0.4774
92351,0,0.0357
92352,0,0.0281
92353,0,0.0444
92354,0,0.0045
92355,0,0.0027
92356,0,0.0054
92357,0,0.0889
92358,0,0.107
92359,0,0.0042
92360,0,0.0678
92361,1,0.9585
92362,0,0.074
92363,0,0.0071
92364,0,0.0128
92365,0,0.1347
92366,0,0.0144
92367,0,0.0162
92368,0,0.0074
92369,0,0.0264
92370,0,0.1222
92371,0,0.0235
92372,0,0.3268
92373,0,0.0141
92374,0,0.0491
92375,0,0.0692
92376,0,0.0093
92377,0,0.0362
92378,0,0.0117
92379,0,0.0191
92380,0,0.0176
92381,0,0.0052
92382,0,0.0081
92383,0,0.0504
92384,0,0.0079
92385,0,0.0337
92386,0,0.0592
92387,0,0.0541
92388,1,0.8733
92389,1,0.9685
92390,0,0.0117
92391,0,0.0025
92392,0,0.0529
92393,0,0.1615
92394,0,0.0033
92395,0,0.0492
92396,0,0.0517
92397,1,0.9853
92398,1,0.9715
92399,0,0.0528
92400,0,0.05
92401,0,0.089
92402,0,0.068
92403,1,0.9771
92404,0,0.0333
92405,0,0.015
92406,0,0.0064
92407,0,0.0292
92408,0,0.0786
92409,0,0.0062
92410,0,0.0161
92411,0,0.0245
92412,0,0.0118
92413,0,0.0064
92414,0,0.0125
92415,1,0.9362
92416,0,0.2324
92417,0,0.0149
92418,0,0.0243
92419,0,0.01
92420,0,0.0087
92421,0,0.0251
92422,0,0.0332
92423,0,0.077
92424,0,0.1215
92425,0,0.0181
92426,1,0.9492
92427,0,0.0635
92428,0,0.0808
92429,0,0.1658
92430,0,0.0202
92431,0,0.007
92432,0,0.008
92433,0,0.0942
92434,0,0.0087
92435,0,0.1572
92436,0,0.0108
92437,0,0.0011
92438,0,0.007
92439,0,0.015
92440,0,0.0903
92441,0,0.0102
92442,0,0.0378
92443,0,0.0655
92444,0,0.0548
92445,0,0.2408
92446,1,0.972
92447,0,0.0072
92448,0,0.0467
92449,0,0.0102
92450,0,0.011
92451,0,0.007
92452,0,0.0136
92453,0,0.0049
92454,0,0.1146
92455,1,0.5817
92456,0,0.1406
92457,1,0.9864
92458,0,0.0431
92459,0,0.0295
92460,0,0.0323
92461,0,0.0253
92462,0,0.0777
92463,0,0.0056
92464,0,0.0176
92465,0,0.0117
92466,0,0.2393
92467,0,0.029
92468,0,0.0217
92469,1,0.9414
92470,0,0.0148
92471,0,0.0052
92472,1,0.9812
92473,1,0.938
92474,0,0.0239
92475,0,0.0425
92476,0,0.0576
92477,0,0.0229
92478,0,0.136
92479,0,0.0012
92480,0,0.0052
92481,0,0.0404
92482,0,0.0154
92483,0,0.0144
92484,0,0.0192
92485,0,0.0201
92486,0,0.0219
92487,0,0.067
92488,0,0.0067
92489,0,0.0796
92490,0,0.0202
92491,0,0.0041
92492,0,0.0154
92493,0,0.0066
92494,0,0.0135
92495,0,0.0562
92496,0,0.0109
92497,0,0.0605
92498,0,0.0182
92499,0,0.0372
92500,1,0.9648
92501,0,0.0492
92502,0,0.0393
92503,0,0.0172
92504,0,0.0039
92505,0,0.0233
92506,1,0.98
92507,0,0.0119
92508,0,0.0327
92509,0,0.2241
92510,0,0.1012
92511,0,0.0139
92512,0,0.0334
92513,0,0.0282
92514,0,0.1175
92515,0,0.0369
92516,0,0.0207
92517,0,0.0123
92518,0,0.1182
92519,0,0.0273
92520,0,0.009
92521,0,0.037
92522,0,0.0028
92523,0,0.0251
92524,0,0.011
92525,0,0.0302
92526,0,0.0071
92527,0,0.0308
92528,0,0.0374
92529,0,0.026
92530,0,0.0556
92531,0,0.0116
92532,0,0.0571
92533,0,0.006
92534,0,0.0496
92535,0,0.1162
92536,0,0.015
92537,0,0.0173
92538,0,0.0183
92539,0,0.0038
92540,0,0.0198
92541,0,0.0119
92542,0,0.0267
92543,0,0.0068
92544,0,0.1662
92545,0,0.0179
92546,0,0.0501
92547,0,0.0051
92548,0,0.0013
92549,1,0.6687
92550,0,0.003
92551,0,0.0184
92552,0,0.0154
92553,0,0.0249
92554,0,0.002
92555,0,0.0045
92556,0,0.02
92557,0,0.0862
92558,0,0.1463
92559,0,0.0407
92560,0,0.0015
92561,0,0.0011
92562,0,0.0157
92563,0,0.0548
92564,0,0.0235
92565,0,0.0456
92566,0,0.023
92567,1,0.958
92568,1,0.8674
92569,0,0.0164
92570,0,0.0025
92571,0,0.0362
92572,0,0.0159
92573,0,0.0094
92574,0,0.009
92575,0,0.0104
92576,0,0.0082
92577,0,0.1147
92578,0,0.0591
92579,1,0.9126
92580,0,0.0358
92581,0,0.0447
92582,0,0.0527
92583,0,0.0072
92584,0,0.04
92585,0,0.2303
92586,0,0.0157
92587,0,0.0135
92588,0,0.2114
92589,0,0.0052
92590,1,0.9313
92591,0,0.0025
92592,1,0.9243
92593,0,0.0791
92594,0,0.0496
92595,0,0.0288
92596,0,0.0082
92597,0,0.0308
92598,0,0.0214
92599,0,0.0181
92600,0,0.0142
92601,0,0.004
92602,0,0.0021
92603,0,0.1046
92604,0,0.0169
92605,0,0.0263
92606,0,0.0088
92607,0,0.0077
92608,1,0.9626
92609,0,0.0095
92610,1,0.8272
92611,0,0.1044
92612,1,0.96
92613,0,0.0603
92614,0,0.0045
92615,1,0.5868
92616,0,0.0108
92617,1,0.9393
92618,0,0.0083
92619,0,0.013
92620,0,0.0337
92621,0,0.0283
92622,0,0.0097
92623,0,0.0252
92624,1,0.9571
92625,0,0.1808
92626,0,0.0286
92627,0,0.0051
92628,0,0.0088
92629,0,0.0197
92630,0,0.0133
92631,0,0.0544
92632,0,0.0425
92633,1,0.9644
92634,0,0.0284
92635,0,0.0935
92636,1,0.9451
92637,0,0.0323
92638,0,0.0331
92639,0,0.0429
92640,0,0.0367
92641,0,0.169
92642,0,0.017
92643,0,0.0011
92644,0,0.0423
92645,0,0.0019
92646,0,0.0085
92647,1,0.9599
92648,0,0.0164
92649,0,0.0163
92650,0,0.0131
92651,0,0.0187
92652,0,0.0162
